"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.875832708E0,-2.023473269E0,1.312227459E0,-3.558592057E0,4.298832679E0
2.885797708E0,-2.617389727E0,1.164197593E0,-9.777579528E-1,3.026895379E0
2.895763708E0,-3.538769996E0,9.785555130E-1,1.718286765E0,4.053760401E0
2.905728708E0,-4.773907472E0,5.860485908E-1,4.874386318E0,6.847867367E0
2.915694708E0,-5.874221603E0,6.054025823E-1,8.077234359E0,1.000573369E1
2.925659708E0,-6.384469521E0,1.150617435E0,9.989785509E0,1.191138892E1
2.935625708E0,-7.145403362E0,2.551282861E0,1.104526173E1,1.340013582E1
2.945590708E0,-7.593708217E0,4.657271892E0,1.218029984E1,1.509020511E1
2.955555708E0,-8.362038785E0,6.019115607E0,1.541640626E1,1.854235765E1
2.965521708E0,-9.476223974E0,5.879354289E0,2.111459744E1,2.387869034E1
2.975486708E0,-1.042234498E1,4.219860400E0,2.779710422E1,2.998518800E1
2.985452708E0,-1.054504997E1,5.537704986E-1,3.402947129E1,3.563017902E1
2.995417708E0,-1.054300695E1,-3.449751400E0,3.842872923E1,3.999778757E1
3.005383708E0,-8.406820856E0,-7.252222636E0,3.875357715E1,4.031264208E1
3.015348708E0,-4.625239675E0,-9.071584371E0,3.396028002E1,3.545401393E1
3.025314708E0,-8.979682367E-1,-7.350014395E0,2.517170205E1,2.623820959E1
3.035279708E0,1.557313503E0,-4.167358543E0,1.342882189E1,1.414656707E1
3.045245708E0,4.513043301E-1,-1.595955412E0,1.548884742E0,2.269315584E0
3.055210708E0,-4.548245001E-1,-7.215294546E-1,-6.550819298E0,6.606111077E0
3.065176708E0,1.746024202E0,-1.024425750E0,-8.725827985E0,8.957573480E0
