"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.846432958E0,8.891913468E-1,2.285471361E0,-7.348698771E-1,2.560092641E0
2.856398958E0,1.045081040E0,2.290479501E0,-3.204345075E-1,2.537945823E0
2.866363958E0,4.819976807E-1,1.928835645E0,1.621269178E-1,1.994746562E0
2.876328958E0,-6.182687956E-1,1.227048730E0,4.149254394E-1,1.435293701E0
2.886294958E0,-2.000011463E0,6.444608134E-1,1.610358274E-1,2.107441133E0
2.896259958E0,-4.225523136E0,7.056127489E-2,-9.547533984E-1,4.332617998E0
2.906224958E0,-5.015972552E0,7.530687511E-2,-1.523383426E0,5.242742491E0
2.916190958E0,-8.198584549E0,-7.259411788E-1,-1.255725814E0,8.325900944E0
2.926155958E0,-1.159264297E1,-1.917349375E0,-1.078156107E0,1.179949238E1
2.936121958E0,-7.007772769E0,-7.599713892E-1,5.304851317E-1,7.068794110E0
2.946086958E0,-2.930557827E0,6.128630447E-1,2.209047522E0,3.720707089E0
2.956051958E0,-5.747011918E-1,1.459703593E0,3.232504535E0,3.593062984E0
2.966017958E0,9.499778312E-1,1.679154859E0,3.314884787E0,3.835424366E0
2.975982958E0,1.434682188E0,1.489806229E0,2.838664155E0,3.512242840E0
2.985948958E0,1.096241253E0,1.467573361E0,2.283987046E0,2.927817153E0
2.995913958E0,8.141283005E-1,1.522042513E0,1.788487852E0,2.485579831E0
3.005878958E0,4.581123894E-1,1.517733700E0,1.461045091E0,2.155930264E0
3.015844958E0,-5.153911293E-2,1.540364179E0,1.224932330E0,1.968714631E0
3.025809958E0,-3.961260563E-1,1.570589606E0,1.128934059E0,1.974375768E0
3.035775958E0,-5.122277856E-1,1.828568761E0,1.009418871E0,2.150573755E0
3.045740958E0,-2.799085522E-1,2.578337343E0,8.553488320E-1,2.730896168E0
3.055705958E0,3.718659586E-1,3.666286660E0,7.746376678E-1,3.765634831E0
3.065671958E0,7.655776995E-1,4.778790774E0,5.080204216E-1,4.866316391E0
3.075636958E0,1.137481080E0,5.674040421E0,3.742355427E-1,5.799021482E0
3.085601958E0,1.704682049E0,6.292950071E0,4.221932361E-1,6.533407121E0
3.095567958E0,2.163931137E0,6.559457974E0,6.441842401E-1,6.937150728E0
3.105532958E0,2.218912506E0,6.274485734E0,1.038248276E0,6.735777862E0
3.115498958E0,1.955662086E0,5.581615237E0,1.280144371E0,6.051265360E0
3.125463958E0,1.784300076E0,4.730279934E0,1.278633743E0,5.214803857E0
